month,oil_1m_ret,oil_3m_ret,vix_level,vix_1m_chg,gs10_level,gs10_1m_chg,hy_spread,hy_spread_chg,gdp_growth,unrate,unrate_chg
2014-11-30,-0.10198807151667244,-0.21491128549449945,13.413157894736841,-4.645537757437072,2.33,0.03000000000000025,4.457619047619048,-0.05672877846790847,2.0,5.8,0.09999999999999964
2014-12-31,-0.2176953914141413,-0.36391757365217725,16.292272727272728,2.879114832535887,2.21,-0.1200000000000001,5.075909090909091,0.6182900432900436,2.0,5.6,-0.20000000000000018
2015-01-31,-0.20359861697805115,-0.44051300015970085,19.1195,2.8272272727272707,1.88,-0.33000000000000007,5.294285714285714,0.21837662337662245,3.6,5.7,0.10000000000000053
2015-02-28,0.07126814473656351,-0.33256944444444436,15.90421052631579,-3.2152894736842086,1.98,0.10000000000000009,4.711428571428572,-0.5828571428571419,3.6,5.5,-0.20000000000000018
2015-03-31,-0.05457383112153702,-0.19340074670918983,14.812727272727273,-1.0914832535885175,2.04,0.06000000000000005,4.664545454545455,-0.04688311688311675,3.6,5.4,-0.09999999999999964
2015-04-30,0.13861808267389386,0.15319801653692666,13.494761904761905,-1.3179653679653676,1.94,-0.10000000000000009,4.626666666666667,-0.03787878787878807,2.5,5.4,0.0
2015-05-31,0.0883726421281843,0.17161065445843304,13.3385,-0.15626190476190516,2.2,0.26000000000000023,4.5095238095238095,-0.11714285714285744,2.5,5.6,0.1999999999999993
2015-06-30,0.00935704808142157,0.250836406493556,14.339545454545457,1.0010454545454568,2.36,0.1599999999999997,4.66,0.15047619047619065,2.5,5.3,-0.2999999999999998
2015-07-31,-0.14909234591916598,-0.06522978294104043,14.352727272727272,0.013181818181815075,2.32,-0.040000000000000036,5.106086956521739,0.44608695652173846,1.6,5.2,-0.09999999999999964
2015-08-31,-0.1578221329788545,-0.2766790002932751,19.42809523809524,5.075367965367967,2.17,-0.1499999999999999,5.658095238095238,0.5520082815734995,1.6,5.1,-0.10000000000000053
2015-09-30,0.06092955055430882,-0.2397213408436557,24.377142857142857,4.949047619047619,2.17,0.0,5.868181818181818,0.2100865800865801,1.6,5.0,-0.09999999999999964
2015-10-31,0.016361485164818834,-0.0918897679984284,16.789545454545454,-7.587597402597403,2.07,-0.10000000000000009,6.197391304347826,0.32920948616600754,0.7,5.0,0.0
2015-11-30,-0.08177929433977094,-0.009893692652907182,16.21,-0.5795454545454533,2.26,0.18999999999999995,6.136190476190476,-0.061200828157349285,0.7,5.1,0.09999999999999964
2015-12-31,-0.12380844266763202,-0.1822993459784481,18.025454545454547,1.8154545454545463,2.24,-0.019999999999999574,6.870909090909091,0.7347186147186147,0.7,5.0,-0.09999999999999964
2016-01-31,-0.14804195601758774,-0.3145680351608675,23.717894736842105,5.692440191387558,2.09,-0.15000000000000036,7.625238095238095,0.7543290043290041,2.3,4.8,-0.20000000000000018
2016-02-29,-0.04292999767434136,-0.2855678725835522,22.517,-1.2008947368421055,1.78,-0.30999999999999983,8.225714285714286,0.6004761904761908,2.3,4.9,0.10000000000000053
2016-03-31,0.23821401696282152,0.00961926297133786,15.84909090909091,-6.66790909090909,1.89,0.10999999999999988,6.983181818181818,-1.2425324675324676,2.3,5.0,0.09999999999999964
2016-04-30,0.08546432059179931,0.2863376255183292,14.300476190476191,-1.5486147186147186,1.81,-0.07999999999999985,6.619545454545454,-0.3636363636363642,1.3,5.1,0.09999999999999964
